# WiggleZ xiT(mu<0.5 transverse wedge) and xiL(mu>0.5; line-of-sight wedge) results for all 6 regions (01,03,09,11,15,22)hr in redshift slice 0.6<z<1.0 w/ and w/out reconstruction 
# Number of rows: 30 
# Columns: sepmin, sepmax, sep [Mpc/h], xi_T_norec, sigma_xi_T_norec, xi_L_norec, sigma_xi_L_norec, xi_T_recon, sigma_xi_T_recon, xi_L_recon, sigma_xi_L_recon  (total of 11 columns)
# sepmin, sepmax: min and maximum separation values of each bin
# sep values are based on the volume mean of each separation in Mpc/h. This is what we used in Kazin, Koda et al. sep = integral_sepmin_sepmax(s^2 * ds)/normalization 
# sigma_xi_statistic_rectype is the uncertainty for the statistic (wedges or multipole) and reconsturction type (recon=with reconstruction, norec= without) 

0.000000	 6.666667	 5.000000	 0.984569	 0.030526	 1.080810	 0.027716	 0.806565	 0.028768	 0.906737	 0.025845	 
6.666667	 13.333333	 10.714285	 0.356038	 0.011069	 0.254456	 0.009445	 0.267170	 0.009641	 0.216239	 0.008669	 
13.333333	 20.000000	 17.105263	 0.142978	 0.006949	 0.096318	 0.006029	 0.100944	 0.005961	 0.076485	 0.005587	 
20.000000	 26.666667	 23.648648	 0.087189	 0.005134	 0.044429	 0.004621	 0.048826	 0.004502	 0.029636	 0.004154	 
26.666667	 33.333333	 30.245900	 0.057990	 0.004198	 0.020400	 0.003845	 0.028306	 0.003602	 0.014932	 0.003437	 
33.333333	 40.000000	 36.868132	 0.032865	 0.003599	 0.005493	 0.003317	 0.017640	 0.003002	 0.010458	 0.002931	 
40.000000	 46.666667	 43.503934	 0.022343	 0.003089	 0.004776	 0.002916	 0.007296	 0.002619	 0.005908	 0.002588	 
46.666667	 53.333333	 50.147927	 0.011495	 0.002807	 0.001250	 0.002656	 0.003974	 0.002351	 0.006529	 0.002331	 
53.333333	 60.000000	 56.797235	 0.010721	 0.002539	 0.001339	 0.002451	 0.003106	 0.002067	 0.004957	 0.002108	 
60.000000	 66.666667	 63.450182	 0.007889	 0.002291	 0.002161	 0.002245	 0.002999	 0.001897	 0.003611	 0.001909	 
66.666667	 73.333333	 70.105735	 0.006064	 0.002101	 -0.000456	 0.002061	 0.001405	 0.001730	 0.002472	 0.001798	 
73.333333	 80.000000	 76.763224	 0.002248	 0.001942	 0.002758	 0.001943	 0.001633	 0.001601	 0.003890	 0.001608	 
80.000000	 86.666667	 83.422172	 0.003030	 0.001812	 0.001232	 0.001836	 0.000908	 0.001505	 0.001855	 0.001537	 
86.666667	 93.333333	 90.082261	 0.004482	 0.001730	 0.001206	 0.001736	 0.001041	 0.001406	 0.001401	 0.001404	 
93.333333	 100.000000	 96.743264	 0.002260	 0.001623	 0.001494	 0.001644	 0.001391	 0.001336	 0.002688	 0.001335	 
100.000000	 106.666667	 103.404990	 0.001462	 0.001536	 0.001844	 0.001595	 0.001993	 0.001271	 0.003434	 0.001272	 
106.666667	 113.333333	 110.067314	 0.002742	 0.001496	 -0.000279	 0.001534	 0.001332	 0.001259	 0.000348	 0.001213	 
113.333333	 120.000000	 116.730141	 0.000715	 0.001399	 0.000088	 0.001439	 0.002079	 0.001198	 0.001647	 0.001161	 
120.000000	 126.666667	 123.393376	 -0.000003	 0.001337	 -0.000879	 0.001415	 -0.000770	 0.001128	 -0.001234	 0.001109	 
126.666667	 133.333333	 130.056962	 -0.001226	 0.001302	 -0.001544	 0.001381	 -0.002799	 0.001112	 -0.001072	 0.001095	 
133.333333	 140.000000	 136.720856	 -0.001757	 0.001250	 -0.002144	 0.001343	 -0.001211	 0.001075	 -0.000758	 0.001049	 
140.000000	 146.666667	 143.384993	 -0.001900	 0.001198	 -0.002618	 0.001285	 -0.002429	 0.001030	 -0.000692	 0.001028	 
146.666667	 153.333333	 150.049369	 -0.003021	 0.001167	 -0.001954	 0.001258	 -0.001187	 0.001024	 0.000073	 0.001003	 
153.333333	 160.000000	 156.713941	 -0.001825	 0.001126	 0.000275	 0.001213	 -0.001022	 0.001000	 -0.001036	 0.000978	 
160.000000	 166.666667	 163.378668	 0.000924	 0.001128	 0.000055	 0.001192	 -0.000901	 0.000969	 0.000972	 0.000912	 
166.666667	 173.333333	 170.043562	 -0.000986	 0.001070	 0.001456	 0.001147	 0.000435	 0.000961	 0.000444	 0.000892	 
173.333333	 180.000000	 176.708590	 -0.001136	 0.001084	 0.000997	 0.001113	 -0.001105	 0.000935	 0.000430	 0.000883	 
180.000000	 186.666667	 183.373722	 -0.000125	 0.001052	 0.000208	 0.001074	 -0.000239	 0.000925	 0.000975	 0.000853	 
186.666667	 193.333333	 190.038977	 0.001717	 0.001016	 0.000920	 0.001065	 0.000734	 0.000917	 0.000397	 0.000839	 
193.333333	 200.000000	 196.704328	 0.001594	 0.001016	 0.000518	 0.001048	 0.001409	 0.000902	 0.000501	 0.000835	 
