# WiggleZ xiT(mu<0.5 transverse wedge) and xiL(mu>0.5; line-of-sight wedge) results for all 6 regions (01,03,09,11,15,22)hr in redshift slice 0.2<z<0.6 w/ and w/out reconstruction 
# Number of rows: 30 
# Columns: sepmin, sepmax, sep [Mpc/h], xi_T_norec, sigma_xi_T_norec, xi_L_norec, sigma_xi_L_norec, xi_T_recon, sigma_xi_T_recon, xi_L_recon, sigma_xi_L_recon  (total of 11 columns)
# sepmin, sepmax: min and maximum separation values of each bin
# sep values are based on the volume mean of each separation in Mpc/h. This is what we used in Kazin, Koda et al. sep = integral_sepmin_sepmax(s^2 * ds)/normalization 
# sigma_xi_statistic_rectype is the uncertainty for the statistic (wedges or multipole) and reconsturction type (recon=with reconstruction, norec= without) 

0.000000	 6.666667	 5.000000	 1.016277	 0.021470	 1.037163	 0.019388	 0.773271	 0.023134	 0.837155	 0.020866	 
6.666667	 13.333333	 10.714285	 0.344576	 0.009163	 0.262022	 0.007634	 0.259755	 0.007679	 0.211976	 0.007325	 
13.333333	 20.000000	 17.105263	 0.154396	 0.006243	 0.102114	 0.005193	 0.103072	 0.005089	 0.070872	 0.004653	 
20.000000	 26.666667	 23.648648	 0.088181	 0.004855	 0.039283	 0.004120	 0.048713	 0.003892	 0.023742	 0.003636	 
26.666667	 33.333333	 30.245900	 0.049330	 0.004129	 0.019946	 0.003498	 0.023355	 0.003189	 0.013547	 0.003004	 
33.333333	 40.000000	 36.868132	 0.031902	 0.003499	 0.009636	 0.003022	 0.009757	 0.002725	 0.005919	 0.002590	 
40.000000	 46.666667	 43.503934	 0.018613	 0.003104	 0.006390	 0.002733	 0.004524	 0.002383	 0.007949	 0.002364	 
46.666667	 53.333333	 50.147927	 0.012290	 0.002765	 0.000619	 0.002539	 0.000767	 0.002111	 0.006239	 0.002131	 
53.333333	 60.000000	 56.797235	 0.008935	 0.002573	 -0.000465	 0.002358	 0.000581	 0.001930	 0.005059	 0.001905	 
60.000000	 66.666667	 63.450182	 0.004434	 0.002404	 -0.001353	 0.002170	 -0.001246	 0.001790	 0.001615	 0.001780	 
66.666667	 73.333333	 70.105735	 0.004680	 0.002229	 -0.001449	 0.002048	 0.001329	 0.001649	 0.001596	 0.001602	 
73.333333	 80.000000	 76.763224	 0.003708	 0.002074	 0.000795	 0.001986	 0.001034	 0.001543	 0.003628	 0.001528	 
80.000000	 86.666667	 83.422172	 0.005097	 0.001921	 -0.000550	 0.001853	 0.001087	 0.001485	 0.002012	 0.001413	 
86.666667	 93.333333	 90.082261	 0.005078	 0.001778	 -0.000888	 0.001779	 0.001507	 0.001385	 0.000096	 0.001337	 
93.333333	 100.000000	 96.743264	 0.003793	 0.001698	 0.000396	 0.001705	 0.001512	 0.001337	 0.002092	 0.001271	 
100.000000	 106.666667	 103.404990	 0.003153	 0.001614	 0.001460	 0.001631	 0.001394	 0.001285	 0.001643	 0.001207	 
106.666667	 113.333333	 110.067314	 0.002059	 0.001591	 0.000755	 0.001587	 0.000373	 0.001275	 0.002027	 0.001163	 
113.333333	 120.000000	 116.730141	 0.000146	 0.001520	 0.001743	 0.001542	 -0.000918	 0.001208	 0.000457	 0.001138	 
120.000000	 126.666667	 123.393376	 -0.001055	 0.001498	 0.001271	 0.001453	 -0.001457	 0.001203	 0.000695	 0.001076	 
126.666667	 133.333333	 130.056962	 -0.002665	 0.001477	 0.000514	 0.001421	 -0.000656	 0.001169	 0.000839	 0.001029	 
133.333333	 140.000000	 136.720856	 -0.001088	 0.001434	 0.001104	 0.001397	 -0.000329	 0.001153	 0.000709	 0.001007	 
140.000000	 146.666667	 143.384993	 -0.000340	 0.001436	 0.000631	 0.001334	 -0.000844	 0.001139	 0.001170	 0.000992	 
146.666667	 153.333333	 150.049369	 -0.000577	 0.001399	 -0.000214	 0.001332	 -0.001405	 0.001128	 0.000056	 0.000974	 
153.333333	 160.000000	 156.713941	 -0.001289	 0.001417	 -0.000569	 0.001307	 -0.000488	 0.001123	 0.000940	 0.000943	 
160.000000	 166.666667	 163.378668	 -0.001695	 0.001396	 -0.001720	 0.001288	 -0.001223	 0.001151	 -0.000731	 0.000935	 
166.666667	 173.333333	 170.043562	 -0.003815	 0.001391	 -0.001494	 0.001268	 -0.002534	 0.001140	 -0.001058	 0.000923	 
173.333333	 180.000000	 176.708590	 -0.002264	 0.001360	 -0.001584	 0.001294	 -0.002898	 0.001121	 -0.001297	 0.000934	 
180.000000	 186.666667	 183.373722	 -0.003718	 0.001349	 -0.001227	 0.001272	 -0.001786	 0.001129	 -0.000557	 0.000905	 
186.666667	 193.333333	 190.038977	 -0.002173	 0.001351	 0.000030	 0.001277	 -0.003951	 0.001136	 -0.000048	 0.000894	 
193.333333	 200.000000	 196.704328	 -0.002276	 0.001310	 0.000110	 0.001250	 -0.001773	 0.001116	 0.000332	 0.000888	 
